step,timestamp,train_loss_total,train_loss_ce,train_loss_belief_align,train_loss_self_consistency,train_loss_model_align,val_loss,val_ce,train_ppl,train_bpc,val_ppl,val_bpc,beta_mean,beta_std,kl_mean,kl_std,attention_entropy,attention_concentration,rg_modularity,rg_effective_rank,rg_n_clusters,rg_kl_within_mean,rg_kl_within_std,rg_kl_between_mean,rg_kl_between_std,rg_beta_entropy,rg_dynamic_n_iterations,rg_dynamic_modularity_init,rg_dynamic_modularity_final,rg_dynamic_modularity_change,rg_dynamic_rank_init,rg_dynamic_rank_final,rg_dynamic_rank_change,mu_lr,sigma_lr,phi_lr,ffn_lr,grad_norm_total,grad_norm_mu,grad_norm_ffn,alpha_mean,alpha_std,alpha_min,alpha_max,alpha_a0,alpha_b0,alpha_mahal_sq_mean,alpha_mahal_sq_std,step_time,tokens_per_sec
100,1771523450.8588014,7.5521063804626465,7.125112533569336,0.09727959334850311,0.32971417903900146,0.0,,,1242.788014557285,10.27936451795628,,,0.015625,0,0.023661037907004356,0,3.140775680541992,0.08958141505718231,,,,,,,,,,,,,,,,0.05,0.005,0.005,0.05,1.6489703217670664,0.03484448790550232,1.4938414096832275e-06,,,,,,,,,0.33365964889526367,3068.995616912117
200,1771523484.4135146,7.145711898803711,6.7876996994018555,0.058860596269369125,0.299151211977005,0.0,,,886.8711434214047,9.792580695370566,,,0.015625,0,0.01421867311000824,0,3.140774726867676,0.08957282453775406,,,,,,,,,,,,,,,,0.0499998763203621,0.004999987632036209,0.004999987632036209,0.0499998763203621,0.40298630775352157,0.043691374361515045,0.011670367792248726,,,,,,,,,0.3366687297821045,3041.5655195026384
300,1771523517.9294446,7.324538707733154,6.951118469238281,0.07312621921300888,0.30029404163360596,0.0,,,1044.3171117818208,10.028344144201752,,,0.015625,0,0.017388563603162766,0,3.1407716274261475,0.08960427343845367,,,,,,,,,,,,,,,,0.049999505281448364,0.004999950528144836,0.004999950528144836,0.049999505281448364,1.6974166763449985,0.051849398761987686,0.008712882176041603,,,,,,,,,0.3343851566314697,3062.3368881429265
400,1771523551.5085514,6.889248847961426,6.533936023712158,0.08195384591817856,0.2733587622642517,0.0,,,688.1012712684868,9.426477098895283,,,0.015625,0,0.01851409487426281,0,3.1407690048217773,0.08962292969226837,,,,,,,,,,,,,,,,0.04999888688325882,0.0049998886883258825,0.0049998886883258825,0.04999888688325882,0.7970418663848998,0.04989255964756012,0.0018753893673419952,,,,,,,,,0.3356330394744873,3050.9511268715187
500,1771523585.0972507,7.0806884765625,6.695483207702637,0.0996648371219635,0.2855404317378998,0.0,,,808.7446314443555,9.659540420107923,,,0.015625,0,0.02255663275718689,0,3.1407642364501953,0.08964661508798599,,,,,,,,,,,,,,,,0.049998022615909576,0.0049998022615909575,0.0049998022615909575,0.049998022615909576,0.9213647193139078,0.05095285922288895,3.855675458908081e-07,,,,,,,,,0.33655333518981934,3042.6083860451245
600,1771523618.8047712,6.877893924713135,6.518806457519531,0.0889587327837944,0.2701287865638733,0.0,,,677.7689563502428,9.404649748778379,,,0.015625,0,0.02226225659251213,0,3.1407670974731445,0.08962863683700562,,,,,,,,,,,,,,,,0.0499969094991684,0.00499969094991684,0.00499969094991684,0.0499969094991684,0.3677639568253434,0.04787687212228775,5.21540641784668e-08,,,,,,,,,0.3385806083679199,3024.3905725612804
700,1771523652.6016893,6.504815101623535,6.162079334259033,0.08623138070106506,0.25650444626808167,0.0,,,474.4135142239116,8.890001297099873,,,0.015625,0,0.022738877683877945,0,3.1407599449157715,0.08961907774209976,,,,,,,,,,,,,,,,0.04999555051326752,0.004999555051326752,0.004999555051326752,0.04999555051326752,0.5810703729074232,0.053387004882097244,1.73225998878479e-07,,,,,,,,,0.3375968933105469,3033.203267833535
800,1771523686.552345,6.513354301452637,6.149409294128418,0.09663153439760208,0.26731324195861816,0.0,,,468.44059442941443,8.87172229303557,,,0.015625,0,0.026284407824277878,0,3.1407508850097656,0.0896308645606041,,,,,,,,,,,,,,,,0.049993942677974704,0.00499939426779747,0.00499939426779747,0.049993942677974704,1.8671826883282354,0.060709480196237564,0.00019052252173423767,,,,,,,,,0.3395826816558838,3015.465909529717
900,1771523720.6182222,6.822340965270996,6.405553817749023,0.12078453600406647,0.2960021495819092,0.0,,,605.1968746553046,9.241260727013882,,,0.015625,0,0.026460548862814903,0,3.1407432556152344,0.08975595235824585,,,,,,,,,,,,,,,,0.04999208897352219,0.004999208897352218,0.004999208897352218,0.04999208897352219,1.1536419382681948,0.050337839871644974,0.004154244437813759,,,,,,,,,0.342273473739624,2991.7597434938307
1000,1771523754.8888805,7.107640266418457,6.660312175750732,0.13915477693080902,0.30817312002182007,0.0,6.612697775363922,6.189745099544525,780.7946442393328,9.608799346727965,487.7217102050781,8.92991455947965,0.015625,0,0.034369394183158875,0,3.1407432556152344,0.08974479138851166,,,,,,,,,,,,,,,,0.04998998790979386,0.0049989987909793854,0.0049989987909793854,0.04998998790979386,1.9038249079366518,0.052597131580114365,4.023313522338867e-07,,,,,,,,,0.3432948589324951,2982.8585350337494
