token_id,category,phi_0,phi_1,phi_2,phi_3,phi_4,phi_5,phi_6,phi_7,phi_8,phi_9,phi_10,phi_11,phi_12,phi_13,phi_14,phi_15,phi_16,phi_17,phi_18,phi_19,phi_20,phi_21,phi_22,phi_23,phi_24,phi_25,phi_26,phi_27,phi_28,phi_29,phi_30,phi_31,phi_32,phi_33,phi_34,phi_35,phi_36,phi_37,phi_38,phi_39,phi_40,phi_41,phi_42,phi_43,phi_44,phi_45,phi_46,phi_47,phi_48,phi_49,phi_50,phi_51,phi_52,phi_53,phi_54,phi_55,phi_56,phi_57,phi_58,phi_59,phi_60,phi_61,phi_62,phi_63,phi_64,phi_65,phi_66,phi_67,phi_68,phi_69,phi_70,phi_71,phi_72,phi_73,phi_74,phi_75,phi_76,phi_77,phi_78,phi_79,phi_80,phi_81,phi_82,phi_83,phi_84,phi_85,phi_86,phi_87,phi_88,phi_89,phi_90,phi_91,phi_92,phi_93,phi_94,phi_95
10,punct,-0.018675888,-0.0061288932,0.004877473,0.02403212,-0.014224085,0.0004626783,-0.021097753,-0.018041799,0.010170623,-0.030476408,0.022964077,0.01572848,0.012925159,0.013221809,0.024892196,-0.0025524953,0.010277293,0.011957225,0.025489613,-0.0307805,-0.015569187,-0.039243888,-0.012846925,0.02274492,-0.027878849,-0.012617435,-0.027504236,0.024183758,-0.01148989,0.032644738,0.0035621678,0.007725598,-0.011329196,0.04661929,-0.021951739,0.0073211645,-0.035570458,-0.011856435,-0.015541958,0.015747484,0.021757672,0.0017668311,-0.022507884,0.010917643,-0.024537293,-0.00021237256,-0.00077511667,-0.006723871,0.04739728,-0.0011401833,0.020465203,-0.0143393595,0.00995336,0.032462597,0.009601355,-0.002540208,0.002959314,-0.0006589823,-0.025955133,-0.02959771,-0.020144658,-0.0504702,-0.003400959,0.010213933,0.032284584,-0.010175432,-0.0004029431,-0.005690669,-0.04017514,0.034499098,-0.006396092,0.0062732296,0.025321892,0.0026734753,0.022662014,-0.0014602533,0.035515536,-0.0023356013,-0.024286136,0.026749108,0.001706116,0.018262308,-0.014615791,0.03706137,-0.021111293,-0.008440833,-0.026065046,-0.019170774,-0.00592721,-0.037295766,0.0134927435,-0.0056002634,0.0041837953,0.016518202,0.008943006,0.007239844
11,punct,-0.069270074,0.054398853,0.04419379,-0.094395265,0.06344899,-0.6526431,0.15895337,-0.012581458,-0.0013001306,-0.0079968255,-0.4832186,-0.048494387,0.060741123,-0.23604031,0.0024556867,0.20881358,0.1184851,-0.20607741,0.3070307,0.052922104,0.10974216,-0.7052698,-0.8004705,0.026768917,-0.13931304,0.8224638,-0.43881878,-0.13407244,-0.07379635,0.021394968,0.26930165,0.41256168,0.027059956,-0.05564388,0.027820474,0.04421738,0.16758628,0.7936973,-0.10754561,-0.505711,-0.027154595,0.054415073,0.35461637,0.06706758,-0.0336077,0.017439893,-0.023797488,-0.34763616,-0.38076937,-0.23944588,-0.07058335,0.1799558,-0.069604985,-1.1786848,0.030600328,-0.03770147,0.14387372,-0.031949792,0.2517807,-0.07839893,-0.40101352,0.28400132,0.09492824,0.17507103,0.058147874,1.1077859,0.11480339,-1.8442941,-0.6851058,0.17048301,-0.25678185,1.549031,0.075439334,-0.014845282,-0.8594102,-0.031257644,1.635093,-2.3847585,0.077188075,-0.053928044,-0.30373022,-0.27093646,-0.12866008,-0.13590916,0.14175664,-0.36232096,0.20620644,0.0048841075,0.13075966,-0.103380926,-0.13607186,-0.05813068,0.046431724,0.07639676,0.018856298,-0.8874304
12,punct,0.32861146,-0.17479156,0.07580061,0.39256462,0.13048832,-0.30671492,0.0302352,-0.08084583,-0.037064083,0.1860148,0.17528373,-0.27300578,-0.3271134,-0.111658216,0.18043831,0.13006665,0.20031188,-0.039434616,0.24311514,-0.03943426,0.026744211,-0.019453133,-0.06820768,0.11475754,-0.13989817,0.08667703,-0.21535064,-0.10923351,0.05561735,-0.14486027,0.05171802,0.21187642,-0.17834115,-0.34993902,0.04327922,0.3157326,0.18014294,-0.74522096,-0.09270629,0.13328168,-0.031948745,0.18736993,0.012809365,-0.15698987,-0.23835869,-0.5532817,0.10129254,-0.27890682,-0.081791684,0.26226184,-0.24987903,0.11419461,-0.23292251,-0.8047408,0.10338806,-0.7629326,0.25758997,-0.2776871,-0.20612767,-0.29092485,-0.20154993,1.2142034,0.20089827,-0.7437923,0.12821981,0.07697055,-0.18958057,0.082737304,-0.10331946,0.17123014,-0.033424173,0.32606873,0.14891195,0.048433892,-0.41391736,-0.0016362362,-0.09025566,-0.1772806,-0.17058288,-0.39166534,0.07095558,0.22700961,-0.21798803,-0.010556527,-0.17878467,-0.16411687,0.060554147,0.2999828,0.18410848,0.17988648,-0.05976736,0.23823899,0.0458516,-0.75699025,-0.4476054,0.440396
13,punct,0.04253245,0.27245504,-0.08290157,0.059857648,-0.10307375,-0.075787365,0.037707806,-0.2651637,0.10077139,0.12729567,-0.29416206,0.1215906,-0.18053178,0.3382844,-0.35570943,0.57475924,-0.18657297,0.07204544,-0.32359996,0.20974356,-0.024803376,-0.20592801,-0.31804582,-0.11829265,0.2683476,0.35880288,-0.029154109,-0.119017504,-0.16926877,0.14139332,0.04498924,-0.18618564,-0.39340693,0.23472968,0.027055167,-0.20059974,-0.28571874,0.24278614,-0.11937213,-0.08203384,-0.0530294,0.035149306,-0.21317603,0.15547176,0.13648368,-0.16497737,-0.12848963,-0.12742965,-0.2758166,-0.56411916,-0.2567413,0.4899108,0.4317994,-0.15113337,-0.025061091,-0.29717135,0.4332661,0.011199675,0.2484952,0.5576081,-0.46633643,0.2435342,-0.20411892,-0.59038055,0.28400666,-0.2951699,-0.19525759,0.2303828,0.28394967,0.2978155,-0.06738925,0.7092306,0.18932693,0.12254642,0.120404735,-0.2280605,-0.06744988,-0.16052489,-0.038784135,-0.99222624,0.37856984,-0.3249299,0.13866916,0.017026689,0.14534885,0.008312475,0.13422246,0.5523119,-0.2120885,-0.1380303,0.7059588,0.19985949,-0.011730347,-0.4874171,-0.10015883,-0.31032744
14,punct,0.024376674,-0.0016407692,-0.022048546,0.007084423,-0.031858195,-0.03306338,-0.0077098124,-0.012035874,0.022184571,0.0075404355,0.014394703,0.008567194,-0.011626636,-0.014722591,-0.011638691,0.0008883431,-0.0062274807,-0.0341754,0.007301891,-0.0065683667,-0.01382962,-0.035760146,-0.026118273,0.0006403259,-0.03922807,0.030626155,0.016514389,-0.0077003,-0.023806913,-0.02173993,0.0039321254,0.02607167,0.0014980324,0.014492088,-0.011551074,0.04937877,-0.025378684,0.007593984,-0.018412892,-0.0014322299,-0.005447682,0.0105790915,0.0018829076,-0.022654671,-0.020779263,-0.0032615575,-0.009162108,0.018111674,0.015845226,0.020378115,0.002959626,0.023064941,0.019700063,-0.014537761,-0.00032655615,-0.02042589,0.0032667085,0.007559465,0.02428767,0.0137069905,-0.02130642,-0.009297166,0.004929292,0.019560719,0.005806609,-0.002508548,-0.013770289,0.010557292,-0.043311875,0.03517802,0.0067514507,-0.019971227,-0.016272426,-0.008665901,-0.041143704,0.006757637,-0.010331563,0.006653367,0.00864798,0.006360022,-0.042758603,-0.0047078263,0.0001078337,-0.024024077,0.006876529,-0.0026246484,-0.008026157,0.017034644,-0.013442453,0.0390188,0.00971142,-0.026331045,0.032260355,0.0010085434,-0.009789482,0.023800071
15,digit,0.4866303,-0.13575946,0.5255159,-0.14875345,0.113227226,-0.63137674,0.03838923,-0.08860008,-0.42848122,0.030576214,0.2589174,0.21339808,0.08284003,-0.041832767,-0.2391325,0.199269,0.5724657,0.38399047,0.05227239,-0.3165671,-0.25434566,0.15603846,0.21948408,-0.42167807,-0.014787747,-0.052185565,-0.39727885,-0.09033062,0.20897731,0.27747074,0.0808095,-0.14987406,0.15238589,0.09326631,-0.090995416,0.10653683,-0.04672469,-0.0709785,-0.05663522,-0.24295498,0.058842063,-0.08025757,0.41287902,0.5648632,-0.114412494,-0.039894227,-0.29581782,-0.035626095,-0.10436754,0.34104744,0.15233685,-0.2514853,-0.33928293,-0.5319222,0.30118865,-0.06814972,-0.08755626,-0.245244,-0.53017503,-0.19394138,0.31534043,0.11928596,0.42661643,0.2166953,0.55620235,0.27344546,-0.21802613,0.12615493,-0.15845935,-0.19237296,0.38789713,0.36419368,0.19465828,-0.44313473,-0.010197371,0.04641787,-0.037871506,-0.33665594,-0.15528418,-0.34568143,0.6190402,-0.25861135,0.05824078,0.24389748,0.110536054,0.113930315,-0.19526142,0.031261075,-0.026905091,0.4534566,0.21672495,0.11567203,-0.18665165,-0.028867498,-0.1433948,0.533558
16,digit,0.31051815,-0.00017032273,0.18736091,-0.04727959,0.08111518,-0.56066644,0.1302227,-0.12645295,-0.15935475,-0.15670991,0.12767476,0.058601387,0.041003883,0.06958255,-0.11339546,0.29257283,0.6944166,0.20280783,0.111219205,-0.26450562,-0.12530433,0.31683007,0.23365568,-0.27837804,-0.03920121,-0.032197174,-0.19270006,-0.12416515,0.18062624,0.20747884,0.082955934,0.021429893,0.6122286,-0.09616961,-0.08359231,0.058017883,0.068193614,0.06320676,-0.08985179,-0.21867703,0.08133197,0.07583843,0.6914018,0.39612928,-0.058075447,-0.054772038,-0.17932186,0.0057870005,-0.14283739,0.11820737,0.043282,-0.10686384,-0.28196406,-0.31506202,0.15551835,-0.043126818,0.00056224805,-0.068100475,-0.30939916,-0.27462575,0.1047796,0.09671688,0.41588873,0.08850427,0.5474789,0.36293343,-0.11953965,0.04982102,-0.16059731,-0.22269778,0.2599214,0.27031335,0.09073321,-0.24790996,-0.08878476,-0.0053636874,-0.06771723,-0.28573033,-0.11374972,-0.22815812,0.5989968,-0.2651367,0.006297621,0.09842924,0.104146615,0.1457144,-0.19289565,0.05112904,-0.043340225,0.3882467,0.028466064,0.040917736,-0.090103656,0.013593005,0.0018793027,0.18722478
17,digit,0.34267655,0.04182776,0.2765588,-0.08279211,0.06582167,-0.602173,0.14873435,-0.11247441,-0.15498377,-0.14375319,-0.17950301,0.022510434,0.03287191,0.099175274,-0.07507546,0.3748886,0.68657076,-0.15877692,0.11365789,-0.3618203,0.11253974,0.39021865,0.14423917,-0.116836496,-0.06159613,0.008759586,-0.20518298,-0.12892015,0.22718555,0.12287577,0.0655048,0.12994346,0.092236094,-0.27990243,-0.056548554,-0.13974594,0.2896089,0.055196628,-0.07877967,-0.24756269,0.13377108,0.09196241,0.6931248,0.3461788,0.10952007,-0.005484196,-0.18199903,0.14430253,0.07748087,0.10593594,0.020453243,0.042777557,-0.25581405,-0.27100882,0.2890876,0.049105853,0.009719655,-0.3067729,-0.18188074,-0.24025893,-0.06341401,-0.072114564,0.2718127,-0.006675085,0.32475212,0.18197663,0.058277562,0.11899794,-0.11461543,-0.32186612,0.11626725,0.28057197,0.0012621343,-0.11080883,-0.1109365,-0.12762797,-0.11583275,-0.30773485,-0.016725745,-0.24910517,0.5160892,-0.30725247,0.065117896,-0.017009826,0.14262594,0.12603801,-0.084597774,-0.043653402,-0.09225456,0.29666215,0.20639534,0.40174478,0.007764027,0.05799645,-0.30740452,-0.0023945295
18,digit,0.11102079,0.064159125,0.23012514,0.033320766,0.07149219,-0.6577451,0.15272576,-0.12939288,-0.20264077,-0.22752516,-0.033336446,0.1001367,-0.0640448,0.16188124,-0.15980428,0.41959652,0.70001143,-0.027627843,0.12074001,-0.30046156,-0.002204059,0.24658409,0.22333975,-0.2638314,-0.06807142,-0.04120916,-0.1981864,-0.098464906,0.18194781,0.23680308,0.04602065,0.14186357,0.67291695,-0.19289333,0.007275026,-0.11678609,0.13390283,0.049817253,-0.081916556,-0.17587495,0.0042463397,0.07587814,0.68855625,0.4577661,0.040686514,-0.051425003,-0.19787021,0.027057203,0.074839085,0.12283079,0.035598606,0.07994111,-0.25801608,-0.31470522,0.19118375,0.0028260318,0.034252647,-0.16240236,-0.26056653,-0.2923785,-0.09260247,0.04473529,0.45975482,0.13918215,0.50548637,0.35426366,-0.02031492,0.05950352,-0.16975681,-0.22805527,0.06661214,0.26642713,0.013129767,-0.065336674,-0.18573551,-0.032847874,-0.065589204,-0.29128188,-0.123112075,-0.14299661,0.48877645,-0.30226126,0.01863125,0.04259717,0.13256015,0.16491267,-0.2716071,-0.0039782063,-0.05106133,0.41256124,-0.0622515,0.12875526,-0.061384857,0.044479873,-0.098157085,0.1432845
19,digit,0.13607264,-0.08204966,0.11090102,-0.0108081745,0.10035069,-0.70059067,0.15971056,-0.087269254,-0.1301798,-0.26325464,-0.03257431,-0.00079042715,-0.051710542,0.02084891,-0.0546527,0.3366925,0.6931298,0.1898003,0.05909916,-0.27098462,-0.1254682,0.2481092,0.25089368,-0.28730157,-0.033298798,-0.06614014,-0.16412438,-0.1866009,0.14320649,0.22197925,0.1441306,-0.05275533,0.6732658,-0.19616908,-0.034378212,-0.08011256,0.12037538,0.01969159,-0.09191575,-0.21820989,0.038527165,0.08210243,0.69586617,0.51857924,0.014589822,-0.02646364,-0.24794024,0.08456552,0.015115137,0.13823383,0.07075618,-0.08635496,-0.26563752,-0.32244834,0.21863218,-0.036528282,-0.02647571,-0.110740006,-0.47547725,-0.2268769,0.07825745,0.073355086,0.4634562,0.11588674,0.4131711,0.15327406,-0.06264213,0.116456784,-0.07565367,-0.028603947,0.06944091,0.3186385,0.06793042,-0.043654777,-0.18349251,0.03376683,-0.112607084,-0.266565,-0.15471402,-0.18680663,0.34144914,-0.26856112,-0.07368948,0.0840798,0.13404603,0.14378782,-0.32303756,0.011580065,0.024920879,0.4976546,0.033911727,0.12339289,-0.09157267,-0.000498332,-0.122841865,0.30824977
