token_id,category,phi_0,phi_1,phi_2,phi_3,phi_4,phi_5,phi_6,phi_7,phi_8,phi_9,phi_10,phi_11,phi_12,phi_13,phi_14,phi_15,phi_16,phi_17,phi_18,phi_19,phi_20,phi_21,phi_22,phi_23,phi_24,phi_25,phi_26,phi_27,phi_28,phi_29,phi_30,phi_31,phi_32,phi_33,phi_34,phi_35,phi_36,phi_37,phi_38,phi_39,phi_40,phi_41,phi_42,phi_43,phi_44,phi_45,phi_46,phi_47,phi_48,phi_49,phi_50,phi_51,phi_52,phi_53,phi_54,phi_55,phi_56,phi_57,phi_58,phi_59,phi_60,phi_61,phi_62,phi_63,phi_64,phi_65,phi_66,phi_67,phi_68,phi_69,phi_70,phi_71,phi_72,phi_73,phi_74,phi_75,phi_76,phi_77,phi_78,phi_79,phi_80,phi_81,phi_82,phi_83,phi_84,phi_85,phi_86,phi_87,phi_88,phi_89,phi_90,phi_91,phi_92,phi_93,phi_94,phi_95
10,punct,-0.018675888,-0.0061288932,0.004877473,0.02403212,-0.014224085,0.0004626783,-0.021097753,-0.018041799,0.010170623,-0.030476408,0.022964077,0.01572848,0.012925159,0.013221809,0.024892196,-0.0025524953,0.010277293,0.011957225,0.025489613,-0.0307805,-0.015569187,-0.039243888,-0.012846925,0.02274492,-0.027878849,-0.012617435,-0.027504236,0.024183758,-0.01148989,0.032644738,0.0035621678,0.007725598,-0.011329196,0.04661929,-0.021951739,0.0073211645,-0.035570458,-0.011856435,-0.015541958,0.015747484,0.021757672,0.0017668311,-0.022507884,0.010917643,-0.024537293,-0.00021237256,-0.00077511667,-0.006723871,0.04739728,-0.0011401833,0.020465203,-0.0143393595,0.00995336,0.032462597,0.009601355,-0.002540208,0.002959314,-0.0006589823,-0.025955133,-0.02959771,-0.020144658,-0.0504702,-0.003400959,0.010213933,0.032284584,-0.010175432,-0.0004029431,-0.005690669,-0.04017514,0.034499098,-0.006396092,0.0062732296,0.025321892,0.0026734753,0.022662014,-0.0014602533,0.035515536,-0.0023356013,-0.024286136,0.026749108,0.001706116,0.018262308,-0.014615791,0.03706137,-0.021111293,-0.008440833,-0.026065046,-0.019170774,-0.00592721,-0.037295766,0.0134927435,-0.0056002634,0.0041837953,0.016518202,0.008943006,0.007239844
11,punct,-0.05537707,-0.19549036,-0.0063462965,0.06569999,0.13725112,-0.75324535,0.16500361,-0.07878979,-0.011377679,-0.17570703,-0.25270694,0.10731592,-0.07837895,-0.080215625,-0.16577302,-0.102701426,0.044525247,-0.20583929,0.5103696,0.046595693,0.17138906,-0.46432582,-0.8019465,0.05062486,-0.2849772,0.80199355,-0.32558712,-0.14151067,-0.08645413,-0.025373634,0.30467144,0.2633056,-0.0067076054,0.011317051,0.024731413,-0.0015109115,0.074704334,0.7380281,-0.18234003,-0.66178703,-0.00471013,0.07951112,0.054242503,0.0083826585,-0.016828515,0.2510472,0.009516344,-0.0420556,-0.39319882,0.027909778,-0.032670762,0.20166011,-0.100267634,-0.9722971,0.043438364,-0.15757598,0.01853513,0.0027034164,0.20004472,-0.11829762,-0.41784143,0.56392115,0.1310698,0.079331264,-0.17373307,1.2146715,0.090931565,-1.403685,-1.2659384,-0.23432022,-0.1826189,1.2976662,0.05388534,0.037961394,-0.9892002,-0.08183149,1.2577528,-1.2241818,0.09836169,-0.27832294,0.030720022,-0.02066715,-0.03236626,-0.02378773,-0.03296329,-0.44721663,0.0869682,0.07844644,0.018428896,0.01756431,-0.13542289,0.121418886,0.0123006245,-0.084092155,-0.094245225,-0.13307384
12,punct,0.2921518,-0.18426397,0.0051458217,0.29776615,0.15257767,-0.22535165,-0.03627675,-0.07010864,0.056071997,0.2668591,0.54980904,-0.29969847,-0.26455414,-0.008166596,0.13718419,0.16138352,0.16824017,-0.021217786,0.2122553,-0.027644781,0.022493245,0.19960026,-0.0674553,0.12787549,-0.17409839,0.07186839,-0.054180685,-0.14273022,0.08758472,-0.1352642,0.10253491,0.4042323,-0.035573527,-0.2645727,0.011772077,0.2189126,0.206927,-0.37012038,-0.102602765,0.12189387,-0.016153876,0.076650254,0.04937867,-0.09385204,-0.27971202,-0.30114463,0.10710152,0.078431495,-0.13818744,0.29394606,-0.1036303,0.11837609,-0.22249505,-0.7586567,0.13026565,-0.23382206,0.09877906,-0.22744928,0.04617284,-0.24264826,-0.17361169,0.5486429,0.2232437,-0.1664259,0.075544156,0.013742685,-0.035469495,0.16901392,-0.037030004,0.48988315,-0.091799594,0.33575395,0.06880931,0.05524662,-0.47224835,0.032823317,-0.1278276,-0.13011971,-0.10531422,-0.4425393,0.29592517,0.24110928,0.039852787,0.0041582165,-0.17943409,-0.09980458,-0.009184904,0.25513035,-0.038015362,0.17888038,0.01944438,0.354137,-0.004790923,-0.5159315,-0.61433196,0.4300509
13,punct,-0.021963863,0.17786886,0.06891187,0.09338596,-0.11103646,-0.017304866,0.029581271,-0.060339957,-0.005151536,0.107920706,-0.072085,-0.09357427,-0.08153588,-0.048979294,0.012329836,-0.39793843,0.11202938,0.02752454,-0.20319343,0.12854595,0.02425299,-0.053851,-0.22733775,-0.015528002,0.16658008,0.27999368,0.12999898,-0.18599018,-0.07747846,0.041181203,0.16826843,0.12135687,-0.27057502,0.14001754,-0.030141197,-0.15780967,-0.098486625,0.14847304,-0.015577127,-0.09088778,-0.036336433,-0.056931514,0.105085745,0.18741094,0.11859713,-0.02060856,-0.13945332,0.074325256,-0.27833438,-0.40200636,-0.20298962,0.27614605,0.3470528,-0.107299335,-0.097866796,-0.1668795,0.38819548,0.17049149,0.4967238,0.16130616,-0.40534806,0.1907357,-0.06549021,-0.078593746,0.21169437,-0.27726105,-0.12623048,0.40708274,0.18636538,0.07535141,-0.32428497,0.66981345,0.17775312,0.30756545,-0.098406635,-0.43782517,-0.14837483,-0.28066936,0.13519438,-0.6915479,0.31694525,-0.15168482,-0.031099796,-0.025125135,0.057201087,0.1248565,0.2558865,0.50430954,0.02339828,-0.14321524,-0.115771316,0.16402067,0.03780165,-0.34354928,-0.16316324,-0.24403912
14,punct,0.024376674,-0.0016407692,-0.022048546,0.007084423,-0.031858195,-0.03306338,-0.0077098124,-0.012035874,0.022184571,0.0075404355,0.014394703,0.008567194,-0.011626636,-0.014722591,-0.011638691,0.0008883431,-0.0062274807,-0.0341754,0.007301891,-0.0065683667,-0.01382962,-0.035760146,-0.026118273,0.0006403259,-0.03922807,0.030626155,0.016514389,-0.0077003,-0.023806913,-0.02173993,0.0039321254,0.02607167,0.0014980324,0.014492088,-0.011551074,0.04937877,-0.025378684,0.007593984,-0.018412892,-0.0014322299,-0.005447682,0.0105790915,0.0018829076,-0.022654671,-0.020779263,-0.0032615575,-0.009162108,0.018111674,0.015845226,0.020378115,0.002959626,0.023064941,0.019700063,-0.014537761,-0.00032655615,-0.02042589,0.0032667085,0.007559465,0.02428767,0.0137069905,-0.02130642,-0.009297166,0.004929292,0.019560719,0.005806609,-0.002508548,-0.013770289,0.010557292,-0.043311875,0.03517802,0.0067514507,-0.019971227,-0.016272426,-0.008665901,-0.041143704,0.006757637,-0.010331563,0.006653367,0.00864798,0.006360022,-0.042758603,-0.0047078263,0.0001078337,-0.024024077,0.006876529,-0.0026246484,-0.008026157,0.017034644,-0.013442453,0.0390188,0.00971142,-0.026331045,0.032260355,0.0010085434,-0.009789482,0.023800071
15,digit,0.105411485,-0.04186601,0.3126309,-0.011282931,0.14229454,-0.36074835,0.03800235,-0.13241453,-0.29790607,0.13738167,0.08963422,-0.016548494,0.036966752,0.019311087,-0.044668812,-0.14460994,0.12296139,0.18008612,0.11874741,-0.19250849,-0.1540701,0.07310015,0.23680745,-0.33873728,-0.04077671,-0.08380973,-0.29171485,-0.11280118,0.18602404,0.28522894,0.13512464,0.014951399,0.04435871,0.18413413,-0.18032302,-0.02356842,-0.05903917,0.21483259,0.09365848,-0.21604934,0.068975136,-0.24398044,0.074204475,0.21876042,-0.06850503,0.01011951,-0.19584732,0.04635697,-0.3126632,0.2759227,0.009390072,-0.2746783,-0.32533923,-0.4122668,0.2983862,0.044252813,0.069154546,-0.22576205,-0.4714584,-0.06139358,0.34350702,-0.24835268,-0.039792437,-0.026963942,0.06310128,0.15209697,-0.23136078,0.20498025,-0.08098968,-0.34196886,0.11188013,0.047116637,0.25992972,-0.17029703,-0.12351249,-0.0881262,-0.14939438,-0.15835488,-0.0065070773,-0.2725753,0.20331427,-0.3189859,-0.015874414,0.07249927,0.18279025,0.24983455,-0.12493068,0.14438492,0.007451782,0.2811219,0.43192425,0.124479435,-0.107096545,-0.057532694,-0.09002266,0.055623427
16,digit,-0.06656684,0.1045165,0.19699775,-0.19624718,0.0056402846,-0.45757338,0.17888495,-0.17186081,-0.2018292,-0.101441875,0.0074999062,0.081182815,0.10249265,0.22903208,-0.07133484,-0.06803558,0.33491027,0.17104945,0.13925025,-0.12498665,-0.204643,0.30869433,0.15910728,-0.21417987,-0.03155625,-0.03371137,-0.15825166,-0.08879962,0.17423338,0.17063107,0.06665135,0.19701621,0.10215044,-0.1538285,-0.009417632,0.15542066,0.22158594,0.28564408,0.11382757,-0.19040135,-0.027710494,-0.18191026,0.1129451,0.22630559,-0.11130616,0.07828484,-0.1535023,0.065588616,-0.15807422,-0.0035779036,-0.038737833,-0.13451716,-0.09680917,-0.24329053,0.2634499,0.031059437,0.07586948,-0.14784692,-0.23633221,-0.11368318,0.115987666,-0.11630736,0.067034446,0.027318245,0.003437946,0.055799898,-0.10213827,0.13149318,-0.054277513,-0.23290657,0.11138792,0.0529589,0.108885765,-0.14091484,-0.034154024,-0.11383432,-0.15566295,-0.1148556,0.08436091,-0.26105082,0.30938083,-0.23196378,-0.14344446,-0.048012633,0.11809734,0.23272899,-0.113665365,0.015355021,0.09707818,0.26590386,0.36043936,0.1748641,-0.0588003,0.005947232,-0.051776703,0.1406108
17,digit,-0.046771277,0.016107772,0.25393328,-0.17115012,0.06515086,-0.62570405,0.1648639,-0.17271172,-0.21246311,-0.18158291,-0.22165397,-0.03019551,0.055626526,0.23013414,-0.01236092,-0.16161616,0.30840778,-0.17747162,0.077496216,-0.25660202,0.17298792,0.30536583,0.15005933,-0.077594444,-0.077766605,0.009545466,-0.12946935,-0.11365292,0.296062,0.03172595,0.09371493,0.2474547,0.036606845,-0.19529468,-0.0015873564,0.011495435,0.26395985,0.23131345,0.021015525,-0.11211656,0.025189718,-0.024609717,0.053734083,0.14536949,-0.05819547,-0.031003851,-0.14529715,0.16257867,-0.09676134,-0.047013197,-0.08637206,-0.048451718,-0.082729444,-0.14056124,0.29907575,0.14354098,0.049063936,-0.2634658,-0.19744067,0.04843583,0.08902349,-0.22962901,-0.017034376,-0.054835368,-0.1533211,0.018593466,0.058514316,0.040557954,0.04888805,-0.24091984,0.04674445,0.12317744,0.026268112,0.0060988585,0.015894251,-0.23275903,-0.08957442,-0.1359024,0.034337074,-0.29112288,0.20007601,-0.23460284,-0.11189269,-0.051922597,0.13568878,0.07285609,-0.120093435,0.02025805,0.01953895,0.23835413,0.23647639,0.31272185,-0.028234098,0.0108654015,-0.117744975,0.054134827
18,digit,-0.1745466,0.25382826,0.21296424,-0.21864514,-0.016034236,-0.57705736,0.16674441,-0.21080022,-0.1741255,-0.18416126,-0.10503934,0.0326517,0.19221237,0.22425312,-0.050034575,-0.13296908,0.28319624,-0.044606313,0.14237934,-0.1547443,-0.05679904,0.3329803,0.19552577,-0.257077,-0.07402338,-0.09086043,-0.11560546,-0.10265551,0.25662354,0.20645902,0.114955224,0.3354095,0.077909395,-0.19721164,0.02813411,0.08871285,0.31563464,0.22781561,0.08228715,-0.1458527,0.044432227,-0.12945715,0.13578066,0.2372753,-0.05643873,0.03226605,-0.15913522,0.047079153,-0.022200394,-0.08152268,-0.04875044,-0.009272721,-0.089397565,-0.24567021,0.20659396,0.1107544,0.039589763,-0.16806513,-0.22373286,-0.02514643,0.001142071,-0.20018351,0.046478506,0.05944807,-0.0023281795,0.10606355,-0.061301917,0.01368728,-0.13301687,-0.082963705,-0.002196161,0.113460496,0.06608457,0.022837419,-0.0905967,-0.08947276,-0.094167255,-0.08099684,0.08021237,-0.17016962,0.23707837,-0.24996124,-0.11946176,-0.012221779,0.14682925,0.1488418,-0.16345492,0.07306349,0.10914745,0.21756616,0.24986832,0.12399082,-0.076059125,-0.018727591,-0.06298979,0.013353972
19,digit,-0.16324706,-0.02682706,0.09112776,-0.13913386,0.038242657,-0.48206908,0.100230314,-0.19823025,-0.0912997,-0.24627677,-0.0611034,-0.071267106,0.08187526,0.15344988,-0.015020891,-0.15959835,0.31819987,0.042438146,0.18526587,-0.1743508,-0.13407727,0.34565374,0.21544912,-0.27734095,-0.083025426,-0.029949695,-0.14336754,-0.2063054,0.24120842,0.18134457,0.13789712,0.16916108,0.10968617,-0.15953328,-0.05540783,0.07814088,0.21988736,0.30768055,0.086593315,-0.13838847,-0.057045415,-0.19201745,0.1369261,0.25661558,-0.10548588,0.027791731,-0.19100362,0.047837663,-0.083259374,0.041549362,0.01671659,-0.08016826,-0.13086161,-0.23678194,0.2971622,0.015452222,0.052429374,-0.13985741,-0.5042663,-0.05784675,0.104938656,-0.13780437,0.065658614,0.06250809,0.011297183,0.0029642547,-0.06899371,0.1371089,0.0255056,-0.09896484,-0.038952075,0.18122649,0.14576478,0.029194666,-0.14822483,-0.1319382,-0.18995886,-0.17098479,0.050702628,-0.234092,0.19731194,-0.20051502,-0.14242549,-0.040521875,0.13656956,0.24186495,-0.15006106,0.08647985,0.05701207,0.23864295,0.25404075,0.22908674,0.03448082,-0.10422716,-0.16020295,0.12002642
