token_id,category,phi_0,phi_1,phi_2,phi_3,phi_4,phi_5,phi_6,phi_7,phi_8,phi_9
0,punct,-0.022961047,0.002596506,0.027404066,0.03951484,-0.006682152,0.00088597735,-0.037348013,0.012668648,-0.0043886877,-0.0017768802
1,punct,-0.053644985,0.04053133,0.0060477587,0.01203099,0.03795768,0.023674285,-0.017416375,0.0011601229,0.03058851,-0.02633727
2,punct,0.029078215,-0.03032459,-0.026338372,0.00822289,0.0073354463,-0.011427579,-0.028440308,0.025065338,-0.0077097393,0.009883625
3,punct,0.0026184642,0.012871399,0.003146981,-0.002335686,-0.007798744,0.012789407,-0.0052356427,-0.015993347,-0.027251355,-0.036478605
4,punct,-0.00014290643,-0.046161328,0.004233621,0.026146047,-0.03450556,0.013805796,0.052254755,-0.014073405,0.00013748014,0.02041488
5,punct,-0.026939627,0.018874772,-0.00087007124,-0.049191024,-0.035093144,0.005564552,-0.017652022,0.0069290535,0.021468863,-0.022721248
6,punct,1.9703721,2.8091214,-0.96296984,2.2052245,3.4571385,4.116556,-3.5773823,-1.939539,3.2597508,3.0644245
7,punct,0.02705471,0.03392225,0.022903502,0.026292553,0.02124164,0.009137389,0.024474015,0.0034673526,0.011843777,-0.040242143
8,punct,-0.011113691,0.008878062,-0.03024438,0.002121728,0.0047922255,-0.043661576,0.009901911,-0.01739415,0.037569027,0.010059683
9,punct,-0.0076661855,0.016377896,-0.024707593,-0.028983928,-0.012199211,0.007420982,0.00312276,0.009572888,-0.006806087,-0.037914846
10,punct,-0.016308617,0.019030044,-0.009880442,0.0032079844,-0.02988505,-0.041005824,-0.016769327,-0.019387862,0.0016922505,-0.007070957
11,punct,0.9086575,-2.768001,0.2615498,3.088263,-0.982992,-0.02341523,0.53468126,0.14215054,2.395934,-0.71535355
12,punct,1.2296599,1.0694598,-0.025810074,1.0549037,0.1238136,0.20702901,-1.6914715,0.50044566,1.49755,-0.2764333
13,punct,-1.6154846,-0.12708627,1.3508505,-0.54074645,1.037525,-1.5341303,-0.31672937,-1.6820267,0.7480833,-1.3151194
14,punct,-0.04777484,0.02630796,0.0056966147,0.032460008,0.011173347,-0.014567251,-0.0034909642,0.021445539,-0.022077281,-0.030588597
15,digit,-0.4018061,1.1671171,0.54761213,-0.28902906,-0.64736456,-0.062425207,2.250621,0.31763998,-0.69030446,-1.2367717
16,digit,-0.76644504,5.410604,-1.0121942,0.60116446,-1.0779951,0.506816,0.69983715,0.9361886,2.717433,-3.543308
17,digit,-0.700736,0.75287724,0.95754814,-0.54587024,-0.42352736,0.15586096,0.16756319,-0.43900692,0.8838993,-1.7721776
18,digit,-0.289628,1.0367167,-0.15413623,0.5569821,0.40572914,-0.01802509,0.7664089,1.2023219,-2.1935797,0.28676572
19,digit,0.79815936,-1.2229265,-0.34201542,-0.6357665,-0.18511383,1.2082,-0.7893669,-0.5178968,2.5646157,0.61404836
20,digit,0.71004355,0.21540758,0.55619836,-0.71427214,-0.33175313,1.0611626,-1.1261759,-0.3748038,1.8945043,-0.6507907
21,digit,-0.9785943,-3.9593644,-2.0860243,0.46126366,0.2589851,1.590736,-1.0546446,-0.16931318,1.3069078,-0.4662811
22,digit,1.2854605,-4.064899,-1.2137616,0.96867174,-0.14432186,0.80692273,-1.4440814,1.7515864,-0.26193553,-0.44769663
23,digit,1.0685045,0.5198753,0.33843872,-0.2857172,-0.1541745,0.9633484,-2.1019552,-0.4904176,1.7036977,-0.233376
24,digit,1.0022392,0.88646704,0.40284923,0.74958855,0.5884871,-0.5629718,2.1061182,0.90100294,-2.0797462,0.5860846
25,punct,-0.008768364,0.01377638,0.0071285763,0.007656947,0.028155489,0.009200596,0.03393839,-0.013481983,-0.020641463,0.016267832
26,punct,-0.0118410755,0.012586314,0.00020122889,0.028006554,-0.025229285,-0.031725753,-0.01939607,0.010298223,0.0037660066,-0.004151624
27,punct,-0.010349369,-0.022692986,0.0298231,0.01911819,-0.012454149,0.013784244,-0.00024109255,-0.02065326,-0.011581286,0.022220718
28,punct,0.0035416344,-0.005478761,-0.007967285,0.0027106046,-0.0011732775,-0.003555127,-0.015899682,0.028181078,-0.039231732,0.00010749053
29,punct,-0.32977805,-1.5786936,-1.1382767,1.5799663,-0.7508474,-0.859829,0.5534961,-0.26087582,0.8241159,-0.608979
30,punct,0.001472041,-0.030963724,0.018081933,-0.027706143,0.002228003,-0.023280399,0.006684489,0.010110754,-7.91146e-05,-0.02396536
31,punct,-0.009181102,-0.018156886,-0.0021228543,-0.004802993,-0.027509749,-0.03370089,-0.026670236,-0.008396522,0.005556164,-0.016486866
32,letter,1.0822495,-4.386154,-0.89481586,0.72936785,-0.3451348,1.8968251,-0.3869755,-2.596021,1.5720387,3.2682378
33,letter,0.17596593,1.0790097,-2.2937658,-1.4249241,0.6965217,0.19367094,-0.30908963,2.151243,1.826597,0.603378
34,letter,-0.11118912,0.5580707,-1.5292957,-0.7202684,-0.20768175,-0.86116165,-0.1738293,2.0346684,1.6994122,-0.12919082
35,letter,-1.5311196,0.9706268,-4.078688,1.2804948,-0.47288343,0.45148245,-0.22882363,4.6187444,-0.8046809,1.4339409
36,letter,1.9174017,0.14877121,1.5246813,-3.1681998,-0.32805932,1.1633948,1.324424,-1.5420752,-1.5871917,1.7484233
37,letter,-0.9391771,1.2208576,-0.477187,-0.25951734,-0.9351326,0.33059514,1.1894134,-1.3521229,-1.1561538,-1.6066605
38,letter,0.04440213,0.96876085,-3.289393,-1.3453901,0.056852955,-0.6284385,-0.4731432,-0.27425316,0.78458744,-0.3171104
39,letter,-0.53333396,-0.14081149,0.71278816,1.1548204,0.36761698,-1.3242693,-0.054404713,2.5421598,-0.5349297,-0.31206137
40,letter,-0.5338642,0.14500204,1.2277466,1.4966276,0.5381376,-1.5261999,0.41363117,2.7922547,0.382994,2.3972948
41,letter,-0.65263444,-1.0644479,2.6220677,1.9869556,-0.90033203,0.39233598,0.5831095,-4.2604847,-0.7551167,-1.1507946
42,letter,-1.0897033,0.96127886,1.6932883,-0.35846603,0.6087444,0.17766358,-0.6882617,0.7987293,1.3406363,1.2243211
43,letter,-0.6730866,0.42351273,-0.059094243,-0.6437531,-0.5964788,0.47421494,0.5235404,-0.0060954536,-1.852613,4.7387457
44,letter,-0.9294196,0.7106449,1.8166453,1.1659244,-0.55612016,0.97646075,0.43220812,-2.5514996,-0.7628912,-0.18307637
45,letter,0.40956444,1.261211,-3.003733,-1.5141401,0.38709852,1.3705983,-1.0439734,-0.21057437,0.71509445,3.647144
46,letter,0.46535861,2.3692715,0.084183484,-3.864891,-0.02548244,1.0130312,-0.76427186,-0.41392678,-0.7664759,2.2317832
47,letter,-0.3708687,-0.6845892,0.965838,1.5129789,-0.3814743,0.82380635,0.5202964,-2.6224482,-1.8092868,-0.1174753
48,letter,-0.56333876,0.04753993,-0.47318053,1.5010078,-2.0707452,2.0437791,0.35157645,-2.5265284,-0.17857994,2.211731
49,letter,-0.12776469,1.0133296,3.5056338,2.0415742,0.746235,0.33934456,0.22713146,-4.1844635,-0.15107897,-3.202546
50,letter,0.040979344,0.3787964,-1.709813,-0.51832193,0.176049,0.9815733,0.76834816,2.0146415,1.0336843,0.34026453
51,letter,-0.031471625,1.1421394,-0.016583702,-0.79615015,-0.4280096,0.28236938,0.041924797,-1.5730968,-0.7794441,-1.353227
52,letter,-0.3337672,-2.3800764,5.89514,2.340466,-0.18865775,0.88573855,-0.265684,-4.0011063,-0.9620539,-1.0377498
53,letter,0.83292055,1.35336,-3.6014483,-2.5437214,0.051427167,0.23484986,0.26156384,0.85743344,1.9680266,-0.16203618
54,letter,-0.7152243,0.03843651,1.1210892,0.78960776,-0.55194575,1.4570731,0.8391711,-2.6401627,-0.40584156,-0.40591818
55,letter,-0.10960223,0.29582906,-1.0363339,1.6601931,0.60687894,0.517241,-2.1472178,2.7691221,-4.134217,-1.6135887
56,letter,0.034561377,-0.32053268,-1.9316868,0.30990273,0.43046075,-0.85422957,-0.14817631,2.0057583,2.1911821,-0.7061413
57,letter,1.7689764,-1.1293457,0.78494143,-5.2752085,1.1503165,0.47125274,-0.93600154,-0.23603693,2.732598,1.6267192
58,punct,-0.014475431,0.022213867,-0.027348608,-0.0068440493,-0.009444434,-0.003485981,-0.0063584168,0.0003514693,0.009080931,0.0005680706
59,punct,-0.029012773,0.015431172,-0.01749374,0.0049456907,-0.0044994997,-0.00992188,0.017728673,-0.007315868,0.009551631,-0.006774454
60,punct,-0.0026052638,-0.026883835,0.0011562256,0.009870365,0.036021266,-0.0038193737,0.0020562252,0.01382323,-0.04400332,-0.014364153
61,punct,-0.01074774,-0.009685757,0.0009822916,0.0028858494,-0.008455985,-0.01636614,-0.012145171,-0.03474145,-0.00976776,0.022597257
62,punct,-0.017574241,-0.008859269,0.010975727,0.027000679,-0.035923906,-0.008725072,-0.011631457,-0.021630535,-0.001964002,-0.025107384
63,punct,-1.0559928,-1.5391757,-4.072714,-2.3167908,2.5662916,5.530815,-3.2418215,1.3628802,-3.073419,6.3936596
64,letter,-0.4890637,2.5463302,-5.404463,-0.4661278,0.660596,-0.09463702,0.103078745,2.0356946,1.0516205,0.099318296
65,letter,-0.83597267,0.19790997,3.2507298,0.5388078,-0.25060323,-0.6997813,-0.32169372,1.0188199,1.5220942,0.45873064
66,letter,-0.6827321,1.0375885,5.4763956,-2.1609254,-0.30514723,-0.22606897,0.0745987,0.9913262,1.3757216,5.5837207
67,letter,0.83926183,1.277216,-2.6064832,-0.2698793,-1.2269642,0.52903646,2.403726,0.9921615,3.8468971,-2.8205376
68,letter,-0.6448781,0.23866376,1.8342146,0.21336131,0.8941435,-0.98141813,-0.18531634,6.1262894,0.5156501,4.703531
69,letter,-0.34772474,-1.396775,1.9154943,-0.25350454,-0.77270865,0.28667027,-0.6724582,0.023600413,0.8792081,1.5944597
70,letter,1.0765579,0.6203572,-3.1520789,0.39331636,0.85670555,-0.21561699,0.84867257,2.4948235,1.0816649,-1.6241553
71,letter,-1.0899563,-4.100986,1.9431378,0.52823603,-0.80942494,-0.16429448,-0.8314424,-3.446128,-3.3232172,2.5827718
72,letter,-1.4613222,-0.029630166,5.9663587,1.7033135,-0.5714267,-1.5519154,0.548905,-0.53866124,-0.918492,0.141677
73,letter,0.7521809,-1.0630069,0.7030203,0.07261933,-0.16537477,0.61717504,0.9552057,-1.4490539,-0.15309124,0.9048042
74,letter,2.0986845,-0.43657464,2.5660007,3.3993595,0.22713342,-1.3950973,-0.9211748,-0.5652118,-1.5262148,-2.8628182
75,letter,0.59574455,0.17490552,-4.9413137,-0.32676542,-0.76282793,0.6750354,1.1669053,-0.3902222,-0.5793176,-2.8735132
76,letter,0.6440721,-2.2456148,0.87297976,1.6045429,0.57235426,0.29629335,-1.161569,-2.2670805,-0.5754768,-3.4176784
77,letter,-0.27138457,1.3546056,-3.4717662,-0.08676102,-0.048191257,-0.23313935,0.46902752,-0.6943065,0.2599932,-2.625037
78,letter,-1.5881207,3.379217,2.9374313,-3.1471272,1.128765,-1.0456651,-1.0710584,0.46292597,1.3968669,-1.4724892
79,letter,-0.22510609,2.1599953,4.308976,-2.2637274,-1.7833862,-1.5992159,1.2410393,0.20906055,0.2422589,2.6813455
80,letter,-0.2571665,-0.5029332,3.6345885,1.0417866,-1.3488425,-0.4663033,-0.19440894,-1.0556321,0.30759218,-0.47813717
81,letter,-0.32592607,1.1437101,2.2640347,-0.6910145,-0.023498826,0.14227168,0.49899903,-3.8200052,-0.129907,-1.1479629
82,letter,-0.24620585,-0.2672693,0.218896,0.095679365,-0.4331872,-0.93397534,-0.31825712,-0.68710846,0.05757091,-0.9448096
83,letter,-0.085579306,-0.15448104,-1.1262542,-0.55904776,-0.00018745523,1.4621626,-2.2939904,-0.12766135,-0.9623746,-3.2891114
84,letter,-1.2736579,-3.109654,4.8306913,3.4630764,-0.038027667,-1.9194182,0.62109596,0.3624353,-2.5808556,-0.10093361
85,letter,0.72686744,-1.1393042,2.4563801,-0.3596657,0.28645268,2.0098937,0.033411004,-3.3279212,0.8580223,0.49724
86,letter,-0.68832666,-0.40401736,1.1096205,-1.6730481,-0.09347234,0.37338236,-0.04423184,-0.57123506,0.21593116,-4.1626687
87,letter,0.74641186,-0.43310094,-0.43233112,-1.7837305,-0.929393,-0.24431318,-2.420747,-0.6445488,0.63617855,1.6108911
88,letter,-0.12393389,1.3596146,-5.5293403,2.0992992,0.085147984,0.047188114,0.46994796,3.0162916,-0.11109934,0.0016357757
89,letter,0.71189976,-0.5912675,0.9339699,4.2711973,0.38216025,-1.4735988,-1.2239705,0.31524947,-3.2147682,-2.4138894
90,punct,-0.018965056,-0.014846074,0.0073232763,0.026818806,0.012817717,-0.03855349,-0.030137314,0.0016031181,-0.0022766788,0.01889296
91,punct,-0.04049214,0.003160367,-0.036647793,-0.0077977935,0.012220663,0.0156737,0.007931466,-0.04193328,-0.004032929,0.015804749
92,punct,-0.020256368,0.020308642,0.0071297684,-0.017281894,0.007125122,-0.0016902948,-0.018418822,0.020361261,-0.034363553,0.009135124
